name,name_ar,sku,barcode,category,unit,supplier,cost_price,selling_price,vat,quantity,min_stock,published
S/W HILUX,,S/W-HILUX,,DAYCON,pcs,,44.00,44.00,default,190,0,yes
C/S WASHER 1224 5/8 CHINA HILUX,,C/S-WASHER-1224-5/8-CHINA,,DAYCON,pcs,,27.00,27.00,default,13,0,yes
"BOOT, , AXCEL BOOT SADA L 2.D COROLA",,"BOOT,-,",,DAYCON,pcs,,55.00,55.00,default,40,0,yes
C/S WASHER 1224 5/8 JAPAN HILUX,,C/S-WASHER-1224-5/8-JAPAN,,DAYCON,pcs,,113.00,113.00,default,55,0,yes
"BOOT ... AXCEL BOOT CUT L 2,D COROLA",,BOOT-...,,DAYCON,pcs,,55.00,55.00,default,5,0,yes
M/S WASHER 1197 1'' JAPAN HILUX,,M/S-WASHER-1197-1''-JAPAN,,DAYCON,pcs,,287.00,287.00,default,53,0,yes
SILENCER RBR CROSS SURAH ALL M,,SILENCER-RBR-CROSS-SURAH,,DAYCON,pcs,,30.00,30.00,default,27,0,yes
M/S WASHER 1175 1'' CHINA HILUX,,M/S-WASHER-1175-1''-CHINA,,DAYCON,pcs,,62.00,62.00,default,20,0,yes
SILENCER RBR 3 SURAH ALL,,SILENCER-RBR-3-SURAH,,DAYCON,pcs,,32.00,32.00,default,54,0,yes
M/S WASHER 1175 JAPAN 1'' HILUX,,M/S-WASHER-1175-JAPAN-1'',,DAYCON,pcs,,303.00,303.00,default,50,0,yes
CINTER BUSH SADA SUZUKI 660,,CINTER-BUSH-SADA-SUZUKI,,DAYCON,pcs,,25.00,25.00,default,12,0,yes
M/S WASHER 1158 1'' CHINA HILUX,,M/S-WASHER-1158-1''-CHINA,,DAYCON,pcs,,62.00,62.00,default,50,0,yes
CHUMTA BUSH 96 GOL 2D 96 MODEL,,CHUMTA-BUSH-96-GOL,,DAYCON,pcs,,191.00,191.00,default,2,0,yes
M/S WASHER 1158 1' JAPAN HILUX,,M/S-WASHER-1158-1'-JAPAN,,DAYCON,pcs,,218.00,218.00,default,9,0,yes
M/S WASHER 1248 CHINA FELDER XLI/GLI,,M/S-WASHER-1248-CHINA,,DAYCON,pcs,,62.00,62.00,default,46,0,yes
M/S WASHER 1248 JAPAN FELDER GLI/XLI,,M/S-WASHER-1248-JAPAN,,GOLD,pcs,,304.00,304.00,default,92,0,yes
C/S WASHER 1102 5/8 CHINA COROLA X/G HILUX,,C/S-WASHER-1102-5/8-CHINA,,GOLD,pcs,,27.00,27.00,default,53,0,yes
C/S WASHER 13BXX 5/8 JAPAN RCT338SA GMB COROLA X/G CLUCH BEARING RCT338SA,,C/S-WASHER-13BXX-5/8-JAPAN-RCT338SA-GMB,,GOLD,pcs,,108452.00,108452.00,default,53,0,yes
C/S WASHER 1132 CHINA 5/8 COROLA X/G,,C/S-WASHER-1132-CHINA-5/8,,GOLD,pcs,,27.00,27.00,default,122,0,yes
TAP GLEASON WHITE,,TAP-GLEASON-WHITE,,GMB,pcs,,290.00,290.00,default,1,0,yes
TAP GLEASON BLACK,,TAP-GLEASON-BLACK,,GMB,pcs,,322.00,322.00,default,1,0,yes
6308 FZ PRO BEARING HILUX R,,6308-FZ-PRO,,GLEASON,pcs,,651.00,651.00,default,18,0,yes
6304 FZVPRO BEARING 6304,,6304-FZVPRO,,GLEASON,pcs,,201.00,201.00,default,49,0,yes
C/KIT MOKMAL 1153 XLI,,C/KIT-MOKMAL-1153,,FZ PRO,pcs,,203.00,203.00,default,7,0,yes
M/S WASHER 1097-7/8 JAPAN XLI,,M/S-WASHER-1097-7/8-JAPAN,,FZ PRO,pcs,,287.00,287.00,default,9,0,yes
C/S WASHER 13BXX 5/8 CHINA X/G COROLA,,C/S-WASHER-13BXX-5/8-CHINA,,FZ PRO,pcs,,27.00,27.00,default,52,0,yes
FIC 1045 J W/S WASHER,,FIC-1045-J,,FZ PRO,pcs,,64.00,64.00,default,170,0,yes
M/S WASHER MAZDA 3052 T3500/4100 MAZDA,,M/S-WASHER-MAZDA-3052,,FZ PRO,pcs,,61.00,61.00,default,20,0,yes
M/S WASHER 1261 CHINA SUZUKI/VITZ,,M/S-WASHER-1261-CHINA,,FZ PRO,pcs,,62.00,62.00,default,30,0,yes
M/S WASHER 8019 7/8 CHINA SUZUKI 660,,M/S-WASHER-8019-7/8-CHINA,,FZ PRO,pcs,,62.00,62.00,default,181,0,yes
M/S WASHER 1261 JAPAN SUZUKI /VITZ,,M/S-WASHER-1261-JAPAN,,FZ PRO,pcs,,274.00,274.00,default,30,0,yes
C/S WASHER MAZDA 3107,,C/S-WASHER-MAZDA-3107,,FZ PRO,pcs,,35.00,35.00,default,30,0,yes
C/S WASHER MAZDA 3028 CHINA,,C/S-WASHER-MAZDA-3028-CHINA,,FZ PRO,pcs,,37.00,37.00,default,74,0,yes
O/S 32-47-8. SUZUKI,,O/S-32-47-8.,,FZ PRO,pcs,,57.00,57.00,default,15,0,yes
O/S 32-47-8 SUZUKI 660,,O/S-32-47-8,,HAP,pcs,,57.00,57.00,default,51,0,yes
O/S 50-65-9 SUZUKI,,O/S-50-65-9,,HAP,pcs,,105.00,105.00,default,40,0,yes
O/S 85-105-10. MIAN SEAL 2L/3L,,O/S-85-105-10.,,HAP,pcs,,200.00,200.00,default,6,0,yes
O/S 50-70-9 . HILUX R,,O/S-50-70-9-.,,HAP,pcs,,100.00,100.00,default,30,0,yes
RIFAL BUSH XLI/GLI REAR,,RIFAL-BUSH,,GRIP POWER,pcs,,350.00,350.00,default,1,0,yes
SHOKE GLASS REAR XLI/GLI 2.D,,SHOKE-GLASS-REAR,,GRIP POWER,pcs,,123.00,123.00,default,8,0,yes
SHOKE RBR F XLI/GLI 2.D,,SHOKE-RBR-F,,GRIP POWER,pcs,,73.00,73.00,default,56,0,yes
BALL JOINT BOOT XLI/GLI 2.D,,BALL-JOINT-BOOT,,GRIP POWER,pcs,,187.00,187.00,default,30,0,yes
ILKI BOOT XLI/GLI,,ILKI-BOOT,,GRIP POWER,pcs,,141.00,141.00,default,30,0,yes
GEAR BUSH XLI/GLI,,GEAR-BUSH,,GRIP POWER,pcs,,300.00,300.00,default,17,0,yes
TUB BUSH XLI/GLI,,TUB-BUSH,,GRIP POWER,pcs,,515.00,515.00,default,5,0,yes
SHOK RBR F XLI SMALL,,SHOK-RBR-F,,GRIP POWER,pcs,,60.00,60.00,default,10,0,yes
CHUMTA BUSH BIG XLI /GLI,,CHUMTA-BUSH-BIG,,GRIP POWER,pcs,,308.00,308.00,default,8,0,yes
PICKIN KIT COMPLETE XLI /GLI,,PICKIN-KIT-COMPLETE,,GRIP POWER,pcs,,2450.00,2450.00,default,1,0,yes
SHOK F XLI X/G,,SHOK-F-XLI,,GRIP POWER,pcs,,636.00,636.00,default,19,0,yes
CUT BUSH 24 X/G,,CUT-BUSH-24,,GRIP POWER,pcs,,73.00,73.00,default,12,0,yes
CUT BUSH 21 X/G,,CUT-BUSH-21,,GRIP POWER,pcs,,45.00,45.00,default,50,0,yes
CUT BUSH 19 X/G,,CUT-BUSH-19,,GRIP POWER,pcs,,-55.00,-55.00,default,2,0,yes
"TUB BUSH , VITZ O/M",,"TUB-BUSH-,",,GRIP POWER,pcs,,450.00,450.00,default,23,0,yes
"TUB BUSH, VITZ N/M",,"TUB-BUSH,",,GRIP POWER,pcs,,500.00,500.00,default,4,0,yes
CHUMTA BUSH SWIFT O/M,,CHUMTA-BUSH,,GRIP POWER,pcs,,300.00,300.00,default,3,0,yes
CHUMTA BUSH . SWIFT NEW M,,CHUMTA-BUSH-.,,GRIP POWER,pcs,,310.00,310.00,default,6,0,yes
PIN BUSH BIG SUZUKI 660,,PIN-BUSH-BIG,,GRIP POWER,pcs,,210.00,210.00,default,7,0,yes
ENGINE F SUZUKI 660,,ENGINE-F,,GRIP POWER,pcs,,252.00,252.00,default,9,0,yes
BELANCE RAD BUSH SUZUKI 660,,BELANCE-RAD-BUSH,,GRIP POWER,pcs,,45.00,45.00,default,39,0,yes
BOOT . STEERING BOOT LOCAL SUZUKI 660,,BOOT-.,,GRIP POWER,pcs,,50.00,50.00,default,299,0,yes
BOOT. STEERING BOOT LOCAL,,BOOT.,,GRIP POWER,pcs,,55.00,55.00,default,4,0,yes
"BOOT',. STEERING BOOT L 2.D COROLA",,"BOOT',.",,GRIP POWER,pcs,,55.00,55.00,default,2,0,yes
BALL JIONT BOOT HILUX 84,,BALL-JIONT-BOOT,,GRIP POWER,pcs,,449.00,449.00,default,6,0,yes
CUT BUSH 14 2.D EE100 COROLA,,CUT-BUSH-14-2.D,,GRIP POWER,pcs,,54.00,54.00,default,32,0,yes
SHOK F COROLLA COROLLA 88-94,,SHOK-F-COROLLA,,GRIP POWER,pcs,,593.00,593.00,default,10,0,yes
SLINSSER F. COROLA EE100,,SLINSSER-F.,,GRIP POWER,pcs,,132.00,132.00,default,12,0,yes
SMALL ' CHUMTA BUSH VITZ SMALL VITZ,,SMALL-',,GRIP POWER,pcs,,110.00,110.00,default,69,0,yes
CHUMTA BUSH SMALL.,,SMALL,,GRIP POWER,pcs,,160.00,160.00,default,60,0,yes
SMALL' CHUMTA BUSH SMALL SUZUKI 660,,SMALL',,GRIP POWER,pcs,,57.00,57.00,default,51,0,yes
SMALL.. CHUMTA BUSH EE90/EE100 COROLA,,SMALL..,,GRIP POWER,pcs,,123.00,123.00,default,39,0,yes
CHUMTA BUSH BIG VITZ,,BIG,,GRIP POWER,pcs,,238.00,238.00,default,25,0,yes
BIG .. CHUMTA BUSH BIG PRIUS,,BIG-..,,GRIP POWER,pcs,,350.00,350.00,default,2,0,yes
"BIG ,.. CHUMTA BUSH BIG ..EE100 COROLA",,"BIG-,..",,GRIP POWER,pcs,,173.00,173.00,default,23,0,yes
BIG . CHUMTA BUSH BIG VITZ N/M,,BIG-.,,GRIP POWER,pcs,,300.00,300.00,default,22,0,yes
BOOT . AXCEL SADA L SUZUKI 660,,BOOT-.-GRIPPOWE,,GRIP POWER,pcs,,47.00,47.00,default,200,0,yes
BOOT .. AXCEL SADA BOOT L. COROLLA,,BOOT-..,,GRIP POWER,pcs,,52.00,52.00,default,49,0,yes
AXCEL BOOT SADA LOCAL,,BOOT,,GRIP POWER,pcs,,55.00,55.00,default,147,0,yes
O/S 75-107-8.5 MIAN SEAL XLI,,O/S-75-107-8.5,,GRIP POWER,pcs,,460.00,460.00,default,1,0,yes
O/S 80-100-10 MIAN O/S 16 VALE,,O/S-80-100-10,,GRIP POWER,pcs,,259.00,259.00,default,11,0,yes
O/S 43-50-9 TUP MAZDA,,O/S-43-50-9-TUP-MAZDA,,GRIP POWER,pcs,,48.00,48.00,default,73,0,yes
O/S 34-63-9.15 EXCEL O/S GLI/XLI,,O/S-34-63-9.15,,GRIP POWER,pcs,,129.00,129.00,default,64,0,yes
O/S 19-38-7,,O/S-19-38-7,,GRIP POWER,pcs,,60.00,60.00,default,121,0,yes
O/S 26-43-8,,O/S-26-43-8,,GRIP POWER,pcs,,90.00,90.00,default,7,0,yes
286142 KUK HUB BEARING COROLA,,286142-KUK,,LYO,pcs,,1010.00,1010.00,default,6,0,yes
6302 KUK BEARING 6302,,6302-KUK,,LYO,pcs,,120.00,120.00,default,158,0,yes
62TB010B01 KOYO TM BEARING,,62TB010B01-KOYO,,KUK,pcs,,450.00,450.00,default,1,0,yes
32305 JR KOYO BEARING SUZUKI 660,,32305-JR-KOYO,,KUK,pcs,,630.00,630.00,default,10,0,yes
DAC35650037 KOYO BEARING SUSUKI,,DAC35650037-KOYO,,KUK,pcs,,1037.00,1037.00,default,17,0,yes
30308D KOYO BEARING MAZDA,,30308D-KOYO,,KUK,pcs,,1250.00,1250.00,default,6,0,yes
12649 SMAX BEARING HILUX SMALL,,12649-SMAX,,KUK,pcs,,235.00,235.00,default,22,0,yes
DAC285842 KOYO BEARING FRONT,,DAC285842-KOYO,,KUK,pcs,,1035.00,1035.00,default,6,0,yes
DAC40720036 KOYO BEARING DAC40720036,,DAC40720036-KOYO,,KUK,pcs,,1075.00,1075.00,default,5,0,yes
DAC25520042 KOYO BEARING DAC25520042,,DAC25520042-KOYO,,KUK,pcs,,1000.00,1000.00,default,7,0,yes
DAC3668AWCS36 KOYO BEARING DAC 3668AWCS36,,DAC3668AWCS36-KOYO,,KUK,pcs,,1135.00,1135.00,default,6,0,yes
12749 S MAX BEARING COROLA WHEEL SMALL,,12749-S-MAX,,KUK,pcs,,255.00,255.00,default,142,0,yes
104948 KOYO BEARING 4WD HILUX SSR,,104948-KOYO,,KUK,pcs,,560.00,560.00,default,25,0,yes
102949 KOYO BEARING 4WD HILUX,,102949-KOYO,,KUK,pcs,,454.00,454.00,default,1,0,yes
3815 KOYO BEARING 3815 F COROLA 4WD 86/M,,3815-KOYO,,KUK,pcs,,1080.00,1080.00,default,2,0,yes
30303D KOYO 4WD HILUX,,30303D-KOYO,,KUK,pcs,,236.00,236.00,default,9,0,yes
KON CO14,,KON-CO14,,KUK,pcs,,89.00,89.00,default,33,0,yes
FEUL PUMP JSK SB10,,FEUL-PUMP-JSK-SB10,,KOYO,pcs,,1370.00,1370.00,default,125,0,yes
6202 INB BEARING 6202,,6202-INB,,JSK,pcs,,75.00,75.00,default,54,0,yes
6000 INB BEARING 6000,,6000-INB,,JSK,pcs,,51.00,51.00,default,45,0,yes
6301 HT PRO BEARING 6301,,6301-HT-PRO,,I.N.B,pcs,,77.00,77.00,default,23,0,yes
6203 HT PRO BEAREING 6203,,6203-HT-PRO,,I.N.B,pcs,,85.00,85.00,default,16,0,yes
HARIS S BIG 60G,,HARIS-S-BIG-60G,,HT PRO,pcs,,106.00,106.00,default,29,0,yes
HARIS S SMALL,,HARIS-S-SMALL,,HT PRO,pcs,,58.00,58.00,default,420,0,yes
50CRN40P-8 CLUCH BEARING HL,,50CRN40P-8,,HARIS,pcs,,630.00,630.00,default,4,0,yes
6001 NACHI BEARING 6001,,6001-NACHI,,HARIS,pcs,,58.00,58.00,default,34,0,yes
50CRN31P-4 NACHI BEARING 16 VALE,,50CRN31P-4-NACHI,,HARIS,pcs,,626.00,626.00,default,8,0,yes
O/S 85-105-10 . MIAN SEAL 2L/L3L,,O/S-85-105-10-.,,NACHI,pcs,,200.00,200.00,default,11,0,yes
LAMDA O/S HILUX,,LAMDA-O/S,,NACHI,pcs,,110.00,110.00,default,1,0,yes
MSK-2240 BREAK SHOE R HILUX 84,,MSK-2240,,MUSHASHI,pcs,,2235.00,2235.00,default,3,0,yes
MSK-2317 BREAK SHOE R HIACE /HILUXE,,MSK-2317,,MUSHASHI,pcs,,2000.00,2000.00,default,3,0,yes
MSK-AXIO FILDER BREAK SHOE R AXIO FILDER,,MSK-AXIO-FILDER,,MUSHASHI,pcs,,1100.00,1100.00,default,9,0,yes
MSK-NISSAN JUKE BREAK SHOE NISSAN JUKE REAR,,MSK-NISSAN-JUKE,,MUSHASHI,pcs,,1000.00,1000.00,default,2,0,yes
6207 MKL BEARING,,6207-MKL,,MSK,pcs,,348.00,348.00,default,23,0,yes
3812 MKB F BEARING COROLLA,,3812-MKB,,MKL,pcs,,1100.00,1100.00,default,25,0,yes
TIMING BILT SUZUKI 660,,TIMING-BILT,,MKB,pcs,,504.00,504.00,default,43,0,yes
TIMING BILT 3L HILUX,,TIMING-BILT-3L,,MKB,pcs,,500.00,500.00,default,1,0,yes
O/S HILUX GEAR SEAL CHILAM HILUX,,O/S-HILUX-GEAR-SEAL,,MKB,pcs,,85.00,85.00,default,12,0,yes
6201 MINS BEARING 6201,,6201-MINS,,MITSUBOSHI,pcs,,68.00,68.00,default,88,0,yes
6007 MH BEARING 6007,,6007-MH,,MINS,pcs,,223.00,223.00,default,40,0,yes
O/S 60-80-8 SUZUKI,,O/S-60-80-8,,MH,pcs,,100.00,100.00,default,9,0,yes
O/S 20-35-7 POWER O/S,,O/S-20-35-7,,MH,pcs,,65.00,65.00,default,69,0,yes
O/S 20-35-10 SHOKE O/S,,O/S-20-35-10,,MAXIMA,pcs,,52.00,52.00,default,118,0,yes
O/S 20-32-7 . SHOK O/S,,O/S-20-32-7-.,,MAXIMA,pcs,,70.00,70.00,default,6,0,yes
O/S 19-32-7.8 POWER O/S,,O/S-19-32-7.8,,MAXIMA,pcs,,65.00,65.00,default,88,0,yes
O/S 75-107-8.5 . MIAN XLI 16 VALE,,O/S-75-107-8.5-.,,MAXIMA,pcs,,200.00,200.00,default,9,0,yes
O/S 75-107-8.5. MIAN SEAL XLI,,O/S-75-107-8.5.,,MAXIMA,pcs,,663.00,663.00,default,51,0,yes
O/S 85-105-10 MIAN SEAL HILUX 2L/3L,,O/S-85-105-10,,MAXIMA,pcs,,564.00,564.00,default,6,0,yes
O/S 70-92-8.5. MIAN SEAL 16 VALE,,O/S-70-92-8.5.,,MAXIMA,pcs,,183.00,183.00,default,22,0,yes
O/S 101.6-125-13 MIAN O/S MAZDA,,O/S-101.6-125-13,,MAXIMA,pcs,,226.00,226.00,default,31,0,yes
O/S 65-90-13 MAZDA F,,O/S-65-90-13,,MAXIMA,pcs,,103.00,103.00,default,24,0,yes
O/S 38-50-8 KIM SEAL 1-C/2C/3C,,O/S-38-50-8,,MAXIMA,pcs,,168.00,168.00,default,75,0,yes
O/S 15-30-5 JANITER,,O/S-15-30-5,,MAXIMA,pcs,,25.00,25.00,default,20,0,yes
O/S 48-62-9/24 J HUB SEAL HILUX,,O/S-48-62-9/24-J,,MAXIMA,pcs,,234.00,234.00,default,20,0,yes
O/S 50-70-9 HILUX R,,O/S-50-70-9,,MAXIMA,pcs,,244.00,244.00,default,41,0,yes
O/S 50-68-9 . HILUX F,,O/S-50-68-9-.,,MAXIMA,pcs,,69.00,69.00,default,69,0,yes
O/S 50-68-9 HILUX F,,O/S-50-68-9,,MAXIMA,pcs,,280.00,280.00,default,20,0,yes
P/OIL SEAL 42-72.5-12 HILUX,,P/OIL-SEAL-42-72.5-12,,MAXIMA,pcs,,65.00,65.00,default,11,0,yes
O/S 32-46-6 HILUX,,O/S-32-46-6,,MAXIMA,pcs,,249.00,249.00,default,96,0,yes
F/OIL SEAL COROLA BIG,,F/OIL-SEAL-COROLA-BIG,,MAXIMA,pcs,,35.00,35.00,default,19,0,yes
O/S 30-42-7 CHILAM SEAL,,O/S-30-42-7,,MAXIMA,pcs,,50.00,50.00,default,48,0,yes
O/S 30-42-8 J CHILAM,,O/S-30-42-8-J,,MAXIMA,pcs,,165.00,165.00,default,24,0,yes
NOKE 2011 5/8,,NOKE-2011,,MAXIMA,pcs,,8.00,8.00,default,370,0,yes
O/S 32-44-9 4WD SMALL F,,O/S-32-44-9,,MAXIMA,pcs,,40.00,40.00,default,9,0,yes
NOKE 8015 3/4,,NOKE-8015,,MAXIMA,pcs,,8.00,8.00,default,80,0,yes
NOKE 1036 3/4,,NOKE-1036,,MAXIMA,pcs,,8.00,8.00,default,1870,0,yes
O/S 85-105-13 HTC 2L/3L,,O/S-85-105-13-HTC,,MAXIMA,pcs,,504.00,504.00,default,12,0,yes
O/S 85-105-13 TC 2L/3L,,O/S-85-105-13-TC,,MAXIMA,pcs,,454.00,454.00,default,20,0,yes
O/S 32-46-6 . 2L/3L,,O/S-32-46-6-.,,MAXIMA,pcs,,69.00,69.00,default,33,0,yes
O/S 90-110-9 1-C/2-C MIAN,,O/S-90-110-9,,MAXIMA,pcs,,210.00,210.00,default,59,0,yes
O/S 90-110-9 HTC 1-C /2-C MIAN,,O/S-90-110-9-HTC,,MAXIMA,pcs,,524.00,524.00,default,39,0,yes
NOKE 1025 15/16 BND,,NOKE-1025,,MAXIMA,pcs,,8.00,8.00,default,350,0,yes
NOKE 1049 15/16,,NOKE-1049,,MAXIMA,pcs,,8.00,8.00,default,220,0,yes
NOKE 1038 13/16,,NOKE-1038,,MAXIMA,pcs,,8.00,8.00,default,500,0,yes
O/S 90-110-9 TC 1.C/2.C MIAN,,O/S-90-110-9-TC,,MAXIMA,pcs,,417.00,417.00,default,70,0,yes
VALE OIL SEAL 1.C/2.C,,VALE-OIL-SEAL,,MAXIMA,pcs,,180.00,180.00,default,40,0,yes
FIC 2027 1'',,FIC-2027,,MAXIMA,pcs,,8.00,8.00,default,190,0,yes
O/S 15-32-7,,O/S-15-32-7,,MAXIMA,pcs,,30.00,30.00,default,20,0,yes
O/S 20-49-8.5,,O/S-20-49-8.5,,MAXIMA,pcs,,55.00,55.00,default,32,0,yes
O/S 42-65-12,,O/S-42-65-12,,MAXIMA,pcs,,90.00,90.00,default,21,0,yes
O/S 42-76-12.7,,O/S-42-76-12.7,,MAXIMA,pcs,,100.00,100.00,default,10,0,yes
O/S 40-64-8.15,,O/S-40-64-8.15,,MAXIMA,pcs,,200.00,200.00,default,12,0,yes
O/S 41-74-11,,O/S-41-74-11,,MAXIMA,pcs,,122.00,122.00,default,39,0,yes
O/S 47-84-10.18,,O/S-47-84-10.18,,MAXIMA,pcs,,219.00,219.00,default,37,0,yes
O/S 62-85-6.,,O/S-62-85-6.,,MAXIMA,pcs,,65.00,65.00,default,9,0,yes
O/SEAL 35-52-8,,O/SEAL-35-52-8,,MAXIMA,pcs,,60.00,60.00,default,9,0,yes
O/S 17-34-7 POWER,,O/S-17-34-7,,NOKE,pcs,,150.00,150.00,default,50,0,yes
NK2342 BREAK SHOE R XLI/GLI O/M,,NK2342,,NNK,pcs,,800.00,800.00,default,7,0,yes
TERMINAL SMALL BETRY TERMINAL,,TERMINAL-SMALL,,POS,pcs,,589.00,589.00,default,2,0,yes
TAR 18,,TAR-18,,POS,pcs,,230.00,230.00,default,2,0,yes
TIE CLIMP 400 MOTA 8.00,,TIE-CLIMP-400-MOTA,,PK,pcs,,473.00,473.00,default,143,0,yes
TIE CLIMP 400 4.8,,TIE-CLIMP-400,,PK,pcs,,258.00,258.00,default,1,0,yes
TIE CLIMP 200MM 3.6,,TIE-CLIMP-200MM,,PK,pcs,,77.00,77.00,default,59,0,yes
FCR5446ZE NTN CLUCH BEARING FCR5446ZE MAZDA,,FCR5446ZE-NTN,,NYLON,pcs,,690.00,690.00,default,6,0,yes
3812 NSK CROLLA F BEARING,,3812-NSK,,NTN,pcs,,1000.00,1000.00,default,26,0,yes
O/S 25.5-37.5 XLI TM,,O/S-25.5-37.5,,NSK,pcs,,55.00,55.00,default,2,0,yes
O/S 35-49-6 J VITZ TM,,O/S-35-49-6-J,,NSK,pcs,,243.00,243.00,default,64,0,yes
O/S 25-37.5 HTC TM XLI,,O/S-25-37.5-HTC,,NSK,pcs,,223.00,223.00,default,1,0,yes
O/S 35-47-7 J TM SUZUKI 660,,O/S-35-47-7-J,,NSK,pcs,,199.00,199.00,default,58,0,yes
O/S 42-60-7 TM SEAL,,O/S-42-60-7,,NSK,pcs,,189.00,189.00,default,77,0,yes
0/S 51-70-11 TM MAZDA,,0/S-51-70-11,,NSK,pcs,,90.00,90.00,default,11,0,yes
O/S 50-69-8 TM MAZDA,,O/S-50-69-8,,NSK,pcs,,90.00,90.00,default,9,0,yes
O/S 42-60-7 HTC TM,,O/S-42-60-7-HTC,,NSK,pcs,,234.00,234.00,default,53,0,yes
O/S 35-47-6 SUZUKI 660,,O/S-35-47-6,,NSK,pcs,,69.00,69.00,default,29,0,yes
0/S 35-72-9.15 SUZUKI,,0/S-35-72-9.15,,NSK,pcs,,55.00,55.00,default,153,0,yes
O/S 32-47-6.. SUZUKI,,O/S-32-47-6..,,NSK,pcs,,73.00,73.00,default,16,0,yes
O/S 28-38-10/15 SUZUKI,,O/S-28-38-10/15,,NSK,pcs,,65.00,65.00,default,3,0,yes
O/S 32-47-8/ SUZUKI,,O/S-32-47-8/,,NSK,pcs,,84.00,84.00,default,39,0,yes
O/S 32-47-6 J SUZAKI 660 KIM,,O/S-32-47-6-J,,NSK,pcs,,274.00,274.00,default,8,0,yes
O/S 20-47 SHOKE,,O/S-20-47,,NSK,pcs,,65.00,65.00,default,14,0,yes
O/S 22-47 SHOK SEAL,,O/S-22-47,,NSK,pcs,,63.00,63.00,default,20,0,yes
O/S 22-36-7.5 SHOK OIL SEAL,,O/S-22-36-7.5,,NSK,pcs,,212.00,212.00,default,80,0,yes
O/S 12-41 SHOK,,O/S-12-41,,NSK,pcs,,65.00,65.00,default,20,0,yes
O/S 22-41 SHOK,,O/S-22-41,,NSK,pcs,,65.00,65.00,default,20,0,yes
O/S 12-36 SHOK,,O/S-12-36,,NSK,pcs,,65.00,65.00,default,10,0,yes
O/S 48-62-9 R SEAL COROLA,,O/S-48-62-9,,NSK,pcs,,46.00,46.00,default,34,0,yes
O/S 20-30-7 PUMP O/S,,O/S-20-30-7,,NSK,pcs,,34.00,34.00,default,46,0,yes
O/S 20-35-7. POWER O/S,,O/S-20-35-7.,,NSK,pcs,,44.00,44.00,default,15,0,yes
O/S 19-32-7 J POWER 8096,,O/S-19-32-7-J,,NSK,pcs,,177.00,177.00,default,52,0,yes
O/S 19-32-7/8096 POWER /STEERING O/S,,O/S-19-32-7/8096,,NSK,pcs,,50.00,50.00,default,25,0,yes
O/S 18-32-7.9 J POWER 2175,,O/S-18-32-7.9-J,,NSK,pcs,,190.00,190.00,default,29,0,yes
O/S 21-52E POWER,,O/S-21-52E,,NSK,pcs,,45.00,45.00,default,19,0,yes
O/S 22-34-6 OIL PUMP O/S,,O/S-22-34-6,,NSK,pcs,,59.00,59.00,default,115,0,yes
O/S 22-34-6 . OIL PUMP 2.C,,O/S-22-34-6-.,,NSK,pcs,,159.00,159.00,default,39,0,yes
TIPAT GEN 1KR VITZ,,TIPAT-GEN-1KR,,NSK,pcs,,220.00,220.00,default,2,0,yes
TIPAT GEN 1SZ VITZ,,TIPAT-GEN-1SZ,,NSK,pcs,,215.00,215.00,default,490,0,yes
FEUL PUMP SBH SUZUKI 660,,FEUL-PUMP-SBH,,NSK,pcs,,720.00,720.00,default,10,0,yes
WHEL S 11/16 R 2.D X/G,,WHEL-S-11/16,,NSK,pcs,,350.00,350.00,default,1,0,yes
CLUCH KIT 1226 SBH MAZDA,,CLUCH-KIT-1226-SBH,,NSK,pcs,,153.00,153.00,default,113,0,yes
TIPAT GEN 2.L HILUX,,TIPAT-GEN-2.L,,NSK,pcs,,220.00,220.00,default,7,0,yes
CLUCH KIT SBH 1214 3/4 CLUCH KIT 3/4,,CLUCH-KIT-SBH-1214-3/4,,NSK,pcs,,152.00,152.00,default,62,0,yes
SBH 1028 BRAKE WASHER SUSUKI 660 3/4,,SBH-1028,,NSK,pcs,,20.00,20.00,default,470,0,yes
SBH 20123 BRAKE WASHER MAZDA 1-1/8,,SBH-20123,,NSK,pcs,,19.00,19.00,default,430,0,yes
SBH 1048 BRAKE WASHER 7/8 K,,SBH-1048,,NSK,pcs,,19.00,19.00,default,390,0,yes
SBH 1016 BRAKE WASHER 7/8 B,,SBH-1016,,NSK,pcs,,18.00,18.00,default,70,0,yes
SBH 2011 BRAKE WASHER 5/8,,SBH-2011,,NSK,pcs,,18.00,18.00,default,60,0,yes
SBH 1049 BRAKE WASHER 15/16 2025 K,,SBH-1049,,NSK,pcs,,19.00,19.00,default,170,0,yes
SBH 1030 BRAKE WASHER 13\16 COROLA,,SBH-1030,,NSK,pcs,,19.00,19.00,default,200,0,yes
SBH 1019 BRAKE WASHER 13/16 B,,SBH-1019,,NSK,pcs,,19.00,19.00,default,310,0,yes
SBH 1045 BRAKE WASHER 11/16 FIEDER,,SBH-1045,,NSK,pcs,,21.00,21.00,default,260,0,yes
SBH 2027 BRAKE WASHER 1'',,SBH-2027,,NSK,pcs,,19.00,19.00,default,290,0,yes
SBH 1036 BRAHE WASHER COROLA 3/4,,SBH-1036,,NSK,pcs,,19.00,19.00,default,200,0,yes
TIPAT GIN 10 SURAH 2.C,,TIPAT-GIN-10-SURAH-2.C,,NSK,pcs,,195.00,195.00,default,10,0,yes
