name,name_ar,sku,barcode,category,unit,supplier,cost_price,selling_price,vat,quantity,min_stock,published
Mahmood Basmati Rice 5kg,أرز محمود بسمتي ٥ كجم,BAQ-0203,,Rice,bag,,0.00,0.00,default,0,0,no
Mahmood Basmati Rice 10kg,أرز محمود بسمتي ١٠ كجم,BAQ-0204,,Rice,bag,,0.00,0.00,default,0,0,no
Tilda Basmati Rice 1kg,أرز تيلدا بسمتي ١ كجم,BAQ-0205,,Rice,bag,,0.00,0.00,default,0,0,no
Tilda Basmati Rice 5kg,أرز تيلدا بسمتي ٥ كجم,BAQ-0206,,Rice,bag,,0.00,0.00,default,0,0,no
Sunwhite Calrose Rice 5kg,أرز صن وايت كالروز ٥ كجم,BAQ-0207,,Rice,bag,,0.00,0.00,default,0,0,no
Sunwhite Calrose Rice 10kg,أرز صن وايت كالروز ١٠ كجم,BAQ-0208,,Rice,bag,,0.00,0.00,default,0,0,no
Al Walimah Rice 5kg,أرز الوليمة ٥ كجم,BAQ-0209,,Rice,bag,,0.00,0.00,default,0,0,no
Egyptian Rice 5kg,أرز مصري ٥ كجم,BAQ-0210,,Rice,bag,,0.00,0.00,default,0,0,no
Basmati Rice 5kg,أرز بسمتي ٥ كجم,BAQ-0211,,Rice,bag,,0.00,0.00,default,0,0,no
Afia Sunflower Oil 1.5L,زيت عافية عباد الشمس ١٫٥ لتر,BAQ-0212,,Oil & Ghee,bottle,,0.00,0.00,default,0,0,no
Afia Sunflower Oil 1.8L,زيت عافية عباد الشمس ١٫٨ لتر,BAQ-0213,,Oil & Ghee,bottle,,0.00,0.00,default,0,0,no
Afia Sunflower Oil 3.6L,زيت عافية عباد الشمس ٣٫٦ لتر,BAQ-0214,,Oil & Ghee,bottle,,0.00,0.00,default,0,0,no
Afia Corn Oil 1.5L,زيت عافية ذرة ١٫٥ لتر,BAQ-0215,,Oil & Ghee,bottle,,0.00,0.00,default,0,0,no
Shams Sunflower Oil 1.5L,زيت شمس عباد الشمس ١٫٥ لتر,BAQ-0216,,Oil & Ghee,bottle,,0.00,0.00,default,0,0,no
Shams Sunflower Oil 1.8L,زيت شمس عباد الشمس ١٫٨ لتر,BAQ-0217,,Oil & Ghee,bottle,,0.00,0.00,default,0,0,no
Hayat Sunflower Oil 1.5L,زيت حياة عباد الشمس ١٫٥ لتر,BAQ-0218,,Oil & Ghee,bottle,,0.00,0.00,default,0,0,no
Al Osra Sunflower Oil 1.5L,زيت الأسرة عباد الشمس ١٫٥ لتر,BAQ-0219,,Oil & Ghee,bottle,,0.00,0.00,default,0,0,no
Noor Sunflower Oil 1.5L,زيت نور عباد الشمس ١٫٥ لتر,BAQ-0220,,Oil & Ghee,bottle,,0.00,0.00,default,0,0,no
Mazola Corn Oil 1.5L,زيت مازولا ذرة ١٫٥ لتر,BAQ-0221,,Oil & Ghee,bottle,,0.00,0.00,default,0,0,no
Al Arabi Olive Oil 500ml,زيت العربي زيتون ٥٠٠ مل,BAQ-0222,,Oil & Ghee,bottle,,0.00,0.00,default,0,0,no
Al Arabi Olive Oil 1L,زيت العربي زيتون ١ لتر,BAQ-0223,,Oil & Ghee,bottle,,0.00,0.00,default,0,0,no
Rafael Salgado Olive Oil 500ml,زيت رافاييل زيتون ٥٠٠ مل,BAQ-0224,,Oil & Ghee,bottle,,0.00,0.00,default,0,0,no
Al Jouf Olive Oil 500ml,زيت الجوف زيتون ٥٠٠ مل,BAQ-0225,,Oil & Ghee,bottle,,0.00,0.00,default,0,0,no
Aseel Vegetable Ghee 1kg,سمن أصيل ١ كجم,BAQ-0226,,Oil & Ghee,pkt,,0.00,0.00,default,0,0,no
Safa Ghee 800g,سمن صفا ٨٠٠ جم,BAQ-0227,,Oil & Ghee,jar,,0.00,0.00,default,0,0,no
Safa Ghee 1.6kg,سمن صفا ١٫٦ كجم,BAQ-0228,,Oil & Ghee,jar,,0.00,0.00,default,0,0,no
Hayat Ghee 800g,سمن حياة ٨٠٠ جم,BAQ-0229,,Oil & Ghee,jar,,0.00,0.00,default,0,0,no
Al Othman Flour 1kg,دقيق العثمان ١ كجم,BAQ-0230,,"Flour, Sugar & Baking",bag,,0.00,0.00,default,0,0,no
Al Othman Flour 2kg,دقيق العثمان ٢ كجم,BAQ-0231,,"Flour, Sugar & Baking",bag,,0.00,0.00,default,0,0,no
Al Othman Flour 5kg,دقيق العثمان ٥ كجم,BAQ-0232,,"Flour, Sugar & Baking",bag,,0.00,0.00,default,0,0,no
Al Othman Flour 10kg,دقيق العثمان ١٠ كجم,BAQ-0233,,"Flour, Sugar & Baking",bag,,0.00,0.00,default,0,0,no
Al Walimah Flour 2kg,دقيق الوليمة ٢ كجم,BAQ-0234,,"Flour, Sugar & Baking",bag,,0.00,0.00,default,0,0,no
White Sugar 1kg,سكر أبيض ١ كجم,BAQ-0235,,"Flour, Sugar & Baking",bag,,0.00,0.00,default,0,0,no
White Sugar 2kg,سكر أبيض ٢ كجم,BAQ-0236,,"Flour, Sugar & Baking",bag,,0.00,0.00,default,0,0,no
White Sugar 5kg,سكر أبيض ٥ كجم,BAQ-0237,,"Flour, Sugar & Baking",bag,,0.00,0.00,default,0,0,no
White Sugar 10kg,سكر أبيض ١٠ كجم,BAQ-0238,,"Flour, Sugar & Baking",bag,,0.00,0.00,default,0,0,no
Brown Sugar 1kg,سكر بني ١ كجم,BAQ-0239,,"Flour, Sugar & Baking",bag,,0.00,0.00,default,0,0,no
Icing Sugar 500g,سكر بودرة ٥٠٠ جم,BAQ-0240,,"Flour, Sugar & Baking",pkt,,0.00,0.00,default,0,0,no
Salt Iodized 700g,ملح مدعم باليود ٧٠٠ جم,BAQ-0241,,"Flour, Sugar & Baking",pkt,,0.00,0.00,default,0,0,no
Salt Iodized 1kg,ملح مدعم باليود ١ كجم,BAQ-0242,,"Flour, Sugar & Baking",pkt,,0.00,0.00,default,0,0,no
Baking Powder 100g,بيكنج باودر ١٠٠ جم,BAQ-0243,,"Flour, Sugar & Baking",pkt,,0.00,0.00,default,0,0,no
Instant Yeast 10g,خميرة فورية ١٠ جم,BAQ-0244,,"Flour, Sugar & Baking",pkt,,0.00,0.00,default,0,0,no
Corn Starch 400g,نشا ذرة ٤٠٠ جم,BAQ-0245,,"Flour, Sugar & Baking",pkt,,0.00,0.00,default,0,0,no
Custard Powder 300g,كاسترد ٣٠٠ جم,BAQ-0246,,"Flour, Sugar & Baking",pkt,,0.00,0.00,default,0,0,no
Jelly Strawberry 80g,جيلي فراولة ٨٠ جم,BAQ-0247,,"Flour, Sugar & Baking",pkt,,0.00,0.00,default,0,0,no
Jelly Orange 80g,جيلي برتقال ٨٠ جم,BAQ-0248,,"Flour, Sugar & Baking",pkt,,0.00,0.00,default,0,0,no
Vanilla Powder 20g,فانيليا ٢٠ جم,BAQ-0249,,"Flour, Sugar & Baking",pkt,,0.00,0.00,default,0,0,no
Cake Mix Chocolate 500g,خليط كيك شوكولاتة ٥٠٠ جم,BAQ-0250,,"Flour, Sugar & Baking",box,,0.00,0.00,default,0,0,no
Semolina 1kg,سميد ١ كجم,BAQ-0251,,"Flour, Sugar & Baking",bag,,0.00,0.00,default,0,0,no
Indomie Chicken 70g,إندومي دجاج ٧٠ جم,BAQ-0252,,Pasta & Noodles,pkt,,0.00,0.00,default,0,0,no
Indomie Vegetable 70g,إندومي خضار ٧٠ جم,BAQ-0253,,Pasta & Noodles,pkt,,0.00,0.00,default,0,0,no
Indomie Special Chicken 80g,إندومي دجاج خاص ٨٠ جم,BAQ-0254,,Pasta & Noodles,pkt,,0.00,0.00,default,0,0,no
Indomie Fried Noodles 80g,إندومي مقلي ٨٠ جم,BAQ-0255,,Pasta & Noodles,pkt,,0.00,0.00,default,0,0,no
Indomie BBQ Chicken 80g,إندومي دجاج باربكيو ٨٠ جم,BAQ-0256,,Pasta & Noodles,pkt,,0.00,0.00,default,0,0,no
Indomie Cup Chicken,إندومي كوب دجاج,BAQ-0257,,Pasta & Noodles,cup,,0.00,0.00,default,0,0,no
Maggi Noodles Chicken 70g,ماجي نودلز دجاج ٧٠ جم,BAQ-0258,,Pasta & Noodles,pkt,,0.00,0.00,default,0,0,no
Maggi Noodles Masala 70g,ماجي نودلز ماسالا ٧٠ جم,BAQ-0259,,Pasta & Noodles,pkt,,0.00,0.00,default,0,0,no
Barilla Spaghetti 500g,باريللا سباغيتي ٥٠٠ جم,BAQ-0260,,Pasta & Noodles,pkt,,0.00,0.00,default,0,0,no
Barilla Penne 500g,باريللا بيني ٥٠٠ جم,BAQ-0261,,Pasta & Noodles,pkt,,0.00,0.00,default,0,0,no
Panzani Spaghetti 500g,بانزاني سباغيتي ٥٠٠ جم,BAQ-0262,,Pasta & Noodles,pkt,,0.00,0.00,default,0,0,no
Goody Spaghetti 500g,قودي سباغيتي ٥٠٠ جم,BAQ-0263,,Pasta & Noodles,pkt,,0.00,0.00,default,0,0,no
Goody Macaroni 400g,قودي مكرونة ٤٠٠ جم,BAQ-0264,,Pasta & Noodles,pkt,,0.00,0.00,default,0,0,no
Pasta Zara Spaghetti 400g,باستا زارا سباغيتي ٤٠٠ جم,BAQ-0265,,Pasta & Noodles,pkt,,0.00,0.00,default,0,0,no
Pasta Zara Penne 400g,باستا زارا بيني ٤٠٠ جم,BAQ-0266,,Pasta & Noodles,pkt,,0.00,0.00,default,0,0,no
Pasta Zara Fusilli 400g,باستا زارا فوسيلي ٤٠٠ جم,BAQ-0267,,Pasta & Noodles,pkt,,0.00,0.00,default,0,0,no
Lasagna Sheets 500g,شرائح لازانيا ٥٠٠ جم,BAQ-0268,,Pasta & Noodles,pkt,,0.00,0.00,default,0,0,no
Vermicelli 400g,شعيرية ٤٠٠ جم,BAQ-0269,,Pasta & Noodles,pkt,,0.00,0.00,default,0,0,no
Red Lentils 1kg,عدس أحمر ١ كجم,BAQ-0270,,Pulses & Dry Goods,bag,,0.00,0.00,default,0,0,no
Yellow Lentils 1kg,عدس أصفر ١ كجم,BAQ-0271,,Pulses & Dry Goods,bag,,0.00,0.00,default,0,0,no
Chickpeas 1kg,حمص حب ١ كجم,BAQ-0272,,Pulses & Dry Goods,bag,,0.00,0.00,default,0,0,no
White Beans 1kg,فاصوليا بيضاء ١ كجم,BAQ-0273,,Pulses & Dry Goods,bag,,0.00,0.00,default,0,0,no
Kidney Beans 1kg,فاصوليا حمراء ١ كجم,BAQ-0274,,Pulses & Dry Goods,bag,,0.00,0.00,default,0,0,no
Fava Beans Dry 1kg,فول حب ١ كجم,BAQ-0275,,Pulses & Dry Goods,bag,,0.00,0.00,default,0,0,no
Split Peas 1kg,بازلاء مجروشة ١ كجم,BAQ-0276,,Pulses & Dry Goods,bag,,0.00,0.00,default,0,0,no
Bulgur Fine 1kg,برغل ناعم ١ كجم,BAQ-0277,,Pulses & Dry Goods,bag,,0.00,0.00,default,0,0,no
Bulgur Coarse 1kg,برغل خشن ١ كجم,BAQ-0278,,Pulses & Dry Goods,bag,,0.00,0.00,default,0,0,no
Freekeh 1kg,فريكة ١ كجم,BAQ-0279,,Pulses & Dry Goods,bag,,0.00,0.00,default,0,0,no
Couscous 1kg,كسكسي ١ كجم,BAQ-0280,,Pulses & Dry Goods,bag,,0.00,0.00,default,0,0,no
Oats 500g,شوفان ٥٠٠ جم,BAQ-0281,,Pulses & Dry Goods,pkt,,0.00,0.00,default,0,0,no
Quaker Oats 500g,شوفان كويكر ٥٠٠ جم,BAQ-0282,,Pulses & Dry Goods,pkt,,0.00,0.00,default,0,0,no
Corn Flakes 500g,كورن فليكس ٥٠٠ جم,BAQ-0283,,Pulses & Dry Goods,box,,0.00,0.00,default,0,0,no
Nesquik Cereal 375g,نسكويك حبوب ٣٧٥ جم,BAQ-0284,,Pulses & Dry Goods,box,,0.00,0.00,default,0,0,no
Kellogg's Corn Flakes 375g,كورن فليكس كيلوجز ٣٧٥ جم,BAQ-0285,,Pulses & Dry Goods,box,,0.00,0.00,default,0,0,no
California Garden Fava Beans 400g,فول حدائق كاليفورنيا ٤٠٠ جم,BAQ-0286,,Canned Food,can,,0.00,0.00,default,0,0,no
California Garden Chickpeas 400g,حمص حدائق كاليفورنيا ٤٠٠ جم,BAQ-0287,,Canned Food,can,,0.00,0.00,default,0,0,no
California Garden Hommos 400g,حمص مهروس حدائق كاليفورنيا ٤٠٠ جم,BAQ-0288,,Canned Food,can,,0.00,0.00,default,0,0,no
California Garden Kidney Beans 400g,فاصوليا حمراء حدائق كاليفورنيا ٤٠٠ جم,BAQ-0289,,Canned Food,can,,0.00,0.00,default,0,0,no
California Garden Tuna 185g,تونة حدائق كاليفورنيا ١٨٥ جم,BAQ-0290,,Canned Food,can,,0.00,0.00,default,0,0,no
California Garden Peas 400g,بازلاء حدائق كاليفورنيا ٤٠٠ جم,BAQ-0291,,Canned Food,can,,0.00,0.00,default,0,0,no
California Garden Mixed Vegetables 400g,خضار مشكلة حدائق كاليفورنيا ٤٠٠ جم,BAQ-0292,,Canned Food,can,,0.00,0.00,default,0,0,no
Goody Tuna in Water 85g,تونة قودي بالماء ٨٥ جم,BAQ-0293,,Canned Food,can,,0.00,0.00,default,0,0,no
Goody Tuna in Water 185g,تونة قودي بالماء ١٨٥ جم,BAQ-0294,,Canned Food,can,,0.00,0.00,default,0,0,no
Goody Tuna in Oil 185g,تونة قودي بالزيت ١٨٥ جم,BAQ-0295,,Canned Food,can,,0.00,0.00,default,0,0,no
Goody Tomato Paste 135g,معجون طماطم قودي ١٣٥ جم,BAQ-0296,,Canned Food,can,,0.00,0.00,default,0,0,no
Goody Tomato Paste 400g,معجون طماطم قودي ٤٠٠ جم,BAQ-0297,,Canned Food,can,,0.00,0.00,default,0,0,no
Goody Chickpeas 400g,حمص قودي ٤٠٠ جم,BAQ-0298,,Canned Food,can,,0.00,0.00,default,0,0,no
Goody White Beans 400g,فاصوليا بيضاء قودي ٤٠٠ جم,BAQ-0299,,Canned Food,can,,0.00,0.00,default,0,0,no
Goody Sweet Corn 340g,ذرة قودي ٣٤٠ جم,BAQ-0300,,Canned Food,can,,0.00,0.00,default,0,0,no
Goody Mushrooms 400g,فطر قودي ٤٠٠ جم,BAQ-0301,,Canned Food,can,,0.00,0.00,default,0,0,no
Al Rabie Tomato Paste 70g,معجون طماطم الربيع ٧٠ جم,BAQ-0302,,Canned Food,can,,0.00,0.00,default,0,0,no
Al Rabie Tomato Paste 135g,معجون طماطم الربيع ١٣٥ جم,BAQ-0303,,Canned Food,can,,0.00,0.00,default,0,0,no
Al Rabie Tomato Paste 400g,معجون طماطم الربيع ٤٠٠ جم,BAQ-0304,,Canned Food,can,,0.00,0.00,default,0,0,no
Hana Tuna 170g,تونة هناء ١٧٠ جم,BAQ-0305,,Canned Food,can,,0.00,0.00,default,0,0,no
Green Giant Corn 340g,ذرة جرين جاينت ٣٤٠ جم,BAQ-0306,,Canned Food,can,,0.00,0.00,default,0,0,no
Canned Pineapple 565g,أناناس معلب ٥٦٥ جم,BAQ-0307,,Canned Food,can,,0.00,0.00,default,0,0,no
Goody Green Olives 450g,زيتون أخضر قودي ٤٥٠ جم,BAQ-0308,,Canned Food,jar,,0.00,0.00,default,0,0,no
Goody Black Olives 450g,زيتون أسود قودي ٤٥٠ جم,BAQ-0309,,Canned Food,jar,,0.00,0.00,default,0,0,no
Goody Mixed Pickles 680g,مخلل مشكل قودي ٦٨٠ جم,BAQ-0310,,Canned Food,jar,,0.00,0.00,default,0,0,no
Chtoora Mixed Pickles 600g,مخلل شتورة مشكل ٦٠٠ جم,BAQ-0311,,Canned Food,jar,,0.00,0.00,default,0,0,no
Chtoora Cucumber Pickles 600g,مخلل خيار شتورة ٦٠٠ جم,BAQ-0312,,Canned Food,jar,,0.00,0.00,default,0,0,no
Heinz Ketchup 300g,كاتشب هاينز ٣٠٠ جم,BAQ-0313,,Sauces & Condiments,bottle,,0.00,0.00,default,0,0,no
Heinz Ketchup 570g,كاتشب هاينز ٥٧٠ جم,BAQ-0314,,Sauces & Condiments,bottle,,0.00,0.00,default,0,0,no
Heinz Ketchup 935g,كاتشب هاينز ٩٣٥ جم,BAQ-0315,,Sauces & Condiments,bottle,,0.00,0.00,default,0,0,no
Al Rabie Ketchup 500g,كاتشب الربيع ٥٠٠ جم,BAQ-0316,,Sauces & Condiments,bottle,,0.00,0.00,default,0,0,no
Hellmann's Mayonnaise 400g,مايونيز هيلمانز ٤٠٠ جم,BAQ-0317,,Sauces & Condiments,jar,,0.00,0.00,default,0,0,no
American Garden Mayonnaise 340g,مايونيز أمريكان جاردن ٣٤٠ جم,BAQ-0318,,Sauces & Condiments,jar,,0.00,0.00,default,0,0,no
American Garden Ketchup 567g,كاتشب أمريكان جاردن ٥٦٧ جم,BAQ-0319,,Sauces & Condiments,bottle,,0.00,0.00,default,0,0,no
American Garden Mustard 340g,خردل أمريكان جاردن ٣٤٠ جم,BAQ-0320,,Sauces & Condiments,bottle,,0.00,0.00,default,0,0,no
American Garden Hot Sauce 355ml,صوص حار أمريكان جاردن ٣٥٥ مل,BAQ-0321,,Sauces & Condiments,bottle,,0.00,0.00,default,0,0,no
Heinz Mustard 200g,خردل هاينز ٢٠٠ جم,BAQ-0322,,Sauces & Condiments,bottle,,0.00,0.00,default,0,0,no
Heinz BBQ Sauce 400g,صوص باربكيو هاينز ٤٠٠ جم,BAQ-0323,,Sauces & Condiments,bottle,,0.00,0.00,default,0,0,no
Maggi Chicken Cubes 24 pcs,مكعبات ماجي دجاج ٢٤ حبة,BAQ-0324,,Sauces & Condiments,box,,0.00,0.00,default,0,0,no
Maggi Beef Cubes 24 pcs,مكعبات ماجي لحم ٢٤ حبة,BAQ-0325,,Sauces & Condiments,box,,0.00,0.00,default,0,0,no
Knorr Chicken Cubes 24 pcs,مكعبات كنور دجاج ٢٤ حبة,BAQ-0326,,Sauces & Condiments,box,,0.00,0.00,default,0,0,no
Soy Sauce 300ml,صوص صويا ٣٠٠ مل,BAQ-0327,,Sauces & Condiments,bottle,,0.00,0.00,default,0,0,no
Chili Sauce 300ml,صوص فلفل حار ٣٠٠ مل,BAQ-0328,,Sauces & Condiments,bottle,,0.00,0.00,default,0,0,no
White Vinegar 1L,خل أبيض ١ لتر,BAQ-0329,,Sauces & Condiments,bottle,,0.00,0.00,default,0,0,no
Apple Cider Vinegar 500ml,خل تفاح ٥٠٠ مل,BAQ-0330,,Sauces & Condiments,bottle,,0.00,0.00,default,0,0,no
Tahini 450g,طحينة ٤٥٠ جم,BAQ-0331,,Sauces & Condiments,jar,,0.00,0.00,default,0,0,no
Tahini 900g,طحينة ٩٠٠ جم,BAQ-0332,,Sauces & Condiments,jar,,0.00,0.00,default,0,0,no
Date Molasses 450g,دبس تمر ٤٥٠ جم,BAQ-0333,,Sauces & Condiments,jar,,0.00,0.00,default,0,0,no
Honey 250g,عسل ٢٥٠ جم,BAQ-0334,,Sauces & Condiments,jar,,0.00,0.00,default,0,0,no
Honey 500g,عسل ٥٠٠ جم,BAQ-0335,,Sauces & Condiments,jar,,0.00,0.00,default,0,0,no
Honey 1kg,عسل ١ كجم,BAQ-0336,,Sauces & Condiments,jar,,0.00,0.00,default,0,0,no
Strawberry Jam 400g,مربى فراولة ٤٠٠ جم,BAQ-0337,,Sauces & Condiments,jar,,0.00,0.00,default,0,0,no
Apricot Jam 400g,مربى مشمش ٤٠٠ جم,BAQ-0338,,Sauces & Condiments,jar,,0.00,0.00,default,0,0,no
Mixed Fruit Jam 400g,مربى فواكه مشكلة ٤٠٠ جم,BAQ-0339,,Sauces & Condiments,jar,,0.00,0.00,default,0,0,no
Nutella 350g,نوتيلا ٣٥٠ جم,BAQ-0340,,Sauces & Condiments,jar,,0.00,0.00,default,0,0,no
Nutella 750g,نوتيلا ٧٥٠ جم,BAQ-0341,,Sauces & Condiments,jar,,0.00,0.00,default,0,0,no
Peanut Butter 340g,زبدة فول سوداني ٣٤٠ جم,BAQ-0342,,Sauces & Condiments,jar,,0.00,0.00,default,0,0,no
Halawa Plain 500g,حلاوة طحينية سادة ٥٠٠ جم,BAQ-0343,,Sauces & Condiments,pkt,,0.00,0.00,default,0,0,no
Halawa Chocolate 500g,حلاوة طحينية شوكولاتة ٥٠٠ جم,BAQ-0344,,Sauces & Condiments,pkt,,0.00,0.00,default,0,0,no
Black Pepper Ground 100g,فلفل أسود مطحون ١٠٠ جم,BAQ-0345,,Spices,pkt,,0.00,0.00,default,0,0,no
White Pepper Ground 50g,فلفل أبيض مطحون ٥٠ جم,BAQ-0346,,Spices,pkt,,0.00,0.00,default,0,0,no
Cumin Ground 100g,كمون مطحون ١٠٠ جم,BAQ-0347,,Spices,pkt,,0.00,0.00,default,0,0,no
Coriander Ground 100g,كزبرة مطحونة ١٠٠ جم,BAQ-0348,,Spices,pkt,,0.00,0.00,default,0,0,no
Turmeric 100g,كركم ١٠٠ جم,BAQ-0349,,Spices,pkt,,0.00,0.00,default,0,0,no
Paprika 100g,بابريكا ١٠٠ جم,BAQ-0350,,Spices,pkt,,0.00,0.00,default,0,0,no
Chili Powder 100g,شطة مطحونة ١٠٠ جم,BAQ-0351,,Spices,pkt,,0.00,0.00,default,0,0,no
Cinnamon Stick 50g,قرفة عيدان ٥٠ جم,BAQ-0352,,Spices,pkt,,0.00,0.00,default,0,0,no
Cinnamon Ground 50g,قرفة مطحونة ٥٠ جم,BAQ-0353,,Spices,pkt,,0.00,0.00,default,0,0,no
Cardamom Green 50g,هيل أخضر ٥٠ جم,BAQ-0354,,Spices,pkt,,0.00,0.00,default,0,0,no
Cloves 50g,قرنفل ٥٠ جم,BAQ-0355,,Spices,pkt,,0.00,0.00,default,0,0,no
Bay Leaves 20g,ورق غار ٢٠ جم,BAQ-0356,,Spices,pkt,,0.00,0.00,default,0,0,no
Garlic Powder 100g,ثوم بودرة ١٠٠ جم,BAQ-0357,,Spices,pkt,,0.00,0.00,default,0,0,no
Onion Powder 100g,بصل بودرة ١٠٠ جم,BAQ-0358,,Spices,pkt,,0.00,0.00,default,0,0,no
Ginger Powder 100g,زنجبيل مطحون ١٠٠ جم,BAQ-0359,,Spices,pkt,,0.00,0.00,default,0,0,no
Sumac 100g,سماق ١٠٠ جم,BAQ-0360,,Spices,pkt,,0.00,0.00,default,0,0,no
Zaatar 200g,زعتر ٢٠٠ جم,BAQ-0361,,Spices,pkt,,0.00,0.00,default,0,0,no
Seven Spices 100g,سبع بهارات ١٠٠ جم,BAQ-0362,,Spices,pkt,,0.00,0.00,default,0,0,no
Kabsa Spices 100g,بهارات كبسة ١٠٠ جم,BAQ-0363,,Spices,pkt,,0.00,0.00,default,0,0,no
Biryani Spices 100g,بهارات برياني ١٠٠ جم,BAQ-0364,,Spices,pkt,,0.00,0.00,default,0,0,no
Mandi Spices 100g,بهارات مندي ١٠٠ جم,BAQ-0365,,Spices,pkt,,0.00,0.00,default,0,0,no
Chicken Seasoning 100g,بهارات دجاج ١٠٠ جم,BAQ-0366,,Spices,pkt,,0.00,0.00,default,0,0,no
Meat Seasoning 100g,بهارات لحم ١٠٠ جم,BAQ-0367,,Spices,pkt,,0.00,0.00,default,0,0,no
Dried Lime 100g,ليمون أسود مجفف ١٠٠ جم,BAQ-0368,,Spices,pkt,,0.00,0.00,default,0,0,no
Dried Mint 50g,نعناع مجفف ٥٠ جم,BAQ-0369,,Spices,pkt,,0.00,0.00,default,0,0,no
Saffron 1g,زعفران ١ جم,BAQ-0370,,Spices,pkt,,0.00,0.00,default,0,0,no
Oregano 50g,أوريجانو ٥٠ جم,BAQ-0371,,Spices,pkt,,0.00,0.00,default,0,0,no
Lays Classic 14g,ليز ملح ١٤ جم,BAQ-0372,,Chips & Snacks,pkt,,0.00,0.00,default,0,0,no
Lays Classic 43g,ليز ملح ٤٣ جم,BAQ-0373,,Chips & Snacks,pkt,,0.00,0.00,default,0,0,no
Lays Classic 170g,ليز ملح ١٧٠ جم,BAQ-0374,,Chips & Snacks,pkt,,0.00,0.00,default,0,0,no
Lays Cheese 43g,ليز جبن ٤٣ جم,BAQ-0375,,Chips & Snacks,pkt,,0.00,0.00,default,0,0,no
Lays Ketchup 43g,ليز كاتشب ٤٣ جم,BAQ-0376,,Chips & Snacks,pkt,,0.00,0.00,default,0,0,no
Lays Chili 43g,ليز حار ٤٣ جم,BAQ-0377,,Chips & Snacks,pkt,,0.00,0.00,default,0,0,no
Lays Salt & Vinegar 43g,ليز ملح وخل ٤٣ جم,BAQ-0378,,Chips & Snacks,pkt,,0.00,0.00,default,0,0,no
Doritos Nacho Cheese 44g,دوريتوس جبن ٤٤ جم,BAQ-0379,,Chips & Snacks,pkt,,0.00,0.00,default,0,0,no
Doritos Sweet Chili 44g,دوريتوس سويت تشيلي ٤٤ جم,BAQ-0380,,Chips & Snacks,pkt,,0.00,0.00,default,0,0,no
Doritos Family Pack 180g,دوريتوس عائلي ١٨٠ جم,BAQ-0381,,Chips & Snacks,pkt,,0.00,0.00,default,0,0,no
Cheetos Crunchy 35g,تشيتوس ٣٥ جم,BAQ-0382,,Chips & Snacks,pkt,,0.00,0.00,default,0,0,no
Cheetos Flamin Hot 35g,تشيتوس حار ٣٥ جم,BAQ-0383,,Chips & Snacks,pkt,,0.00,0.00,default,0,0,no
Pringles Original 40g,برينجلز أصلي ٤٠ جم,BAQ-0384,,Chips & Snacks,can,,0.00,0.00,default,0,0,no
Pringles Original 165g,برينجلز أصلي ١٦٥ جم,BAQ-0385,,Chips & Snacks,can,,0.00,0.00,default,0,0,no
Pringles Sour Cream 165g,برينجلز ساور كريم ١٦٥ جم,BAQ-0386,,Chips & Snacks,can,,0.00,0.00,default,0,0,no
Pringles Paprika 165g,برينجلز بابريكا ١٦٥ جم,BAQ-0387,,Chips & Snacks,can,,0.00,0.00,default,0,0,no
Tasali Classic 40g,تسالي كلاسيك ٤٠ جم,BAQ-0388,,Chips & Snacks,pkt,,0.00,0.00,default,0,0,no
Kitco Chips 30g,كيتكو ٣٠ جم,BAQ-0389,,Chips & Snacks,pkt,,0.00,0.00,default,0,0,no
Popcorn Microwave 3 bags,فشار مايكروويف ٣ أكياس,BAQ-0390,,Chips & Snacks,box,,0.00,0.00,default,0,0,no
Sunflower Seeds 200g,لب شمس ٢٠٠ جم,BAQ-0391,,Chips & Snacks,pkt,,0.00,0.00,default,0,0,no
Pumpkin Seeds 200g,لب قرع ٢٠٠ جم,BAQ-0392,,Chips & Snacks,pkt,,0.00,0.00,default,0,0,no
Bugles 40g,باجلز ٤٠ جم,BAQ-0393,,Chips & Snacks,pkt,,0.00,0.00,default,0,0,no
Oreo Original 66g,أوريو ٦٦ جم,BAQ-0394,,Biscuits,pkt,,0.00,0.00,default,0,0,no
Oreo Original 133g,أوريو ١٣٣ جم,BAQ-0395,,Biscuits,pkt,,0.00,0.00,default,0,0,no
Oreo Family Pack 300g,أوريو عائلي ٣٠٠ جم,BAQ-0396,,Biscuits,pkt,,0.00,0.00,default,0,0,no
McVitie's Digestive 250g,ماكفيتيز دايجستف ٢٥٠ جم,BAQ-0397,,Biscuits,pkt,,0.00,0.00,default,0,0,no
McVitie's Digestive 400g,ماكفيتيز دايجستف ٤٠٠ جم,BAQ-0398,,Biscuits,pkt,,0.00,0.00,default,0,0,no
Tiffany Cream Biscuits 400g,تيفاني بسكويت كريمة ٤٠٠ جم,BAQ-0399,,Biscuits,pkt,,0.00,0.00,default,0,0,no
Tiffany Marie 400g,تيفاني ماري ٤٠٠ جم,BAQ-0400,,Biscuits,pkt,,0.00,0.00,default,0,0,no
Tiffany Digestive 400g,تيفاني دايجستف ٤٠٠ جم,BAQ-0401,,Biscuits,pkt,,0.00,0.00,default,0,0,no
Loacker Quadratini 125g,لواكر ١٢٥ جم,BAQ-0402,,Biscuits,pkt,,0.00,0.00,default,0,0,no
